step,split,loc_loss,cls_loss,tot_loss
1560, train, 0.12423530220985413, 0.13414913415908813, 0.12919221818447113
1561, train, 0.14523114264011383, 0.1476961225271225, 0.14646363258361816
1562, train, 0.1253446787595749, 0.12601040303707123, 0.12567754089832306
1563, train, 0.22179320454597473, 0.22213390469551086, 0.2219635546207428
1564, train, 0.25765401124954224, 0.2645135819911957, 0.26108378171920776
1565, train, 0.24356086552143097, 0.2369016855955124, 0.24023127555847168
1566, train, 0.37960511445999146, 0.33797213435173035, 0.3587886095046997
1567, train, 0.13744360208511353, 0.13039173185825348, 0.1339176595211029
1568, train, 0.25394734740257263, 0.2320924997329712, 0.2430199235677719
1569, train, 0.1584123820066452, 0.1622263789176941, 0.16031938791275024
1570, train, 0.11520622670650482, 0.12340320646762848, 0.11930471658706665
1571, train, 0.11765693128108978, 0.13043580949306488, 0.12404637038707733
1572, train, 0.4060056209564209, 0.39405450224876404, 0.40003007650375366
1573, train, 0.10207549482584, 0.10546884685754776, 0.10377217084169388
1574, train, 0.17374061048030853, 0.1643403023481369, 0.16904045641422272
1575, train, 0.24441175162792206, 0.2508879601955414, 0.24764984846115112
1576, train, 0.14636746048927307, 0.13947217166423798, 0.14291980862617493
1577, train, 0.1772964745759964, 0.145441934466362, 0.1613692045211792
1578, train, 0.23533904552459717, 0.2229519635438919, 0.22914549708366394
1579, train, 0.16108424961566925, 0.13577495515346527, 0.14842960238456726
1580, train, 0.20464539527893066, 0.21514661610126495, 0.2098959982395172
1581, train, 0.16060645878314972, 0.15205715596675873, 0.15633180737495422
1582, train, 0.11528272181749344, 0.12460608780384064, 0.11994440853595734
1583, train, 0.20278285443782806, 0.2043175995349884, 0.20355021953582764
1584, train, 0.0992901548743248, 0.10297083109617233, 0.10113049298524857
1585, train, 0.14895577728748322, 0.14813289046287537, 0.1485443413257599
1586, train, 0.246963232755661, 0.22146916389465332, 0.23421619832515717
1587, train, 0.12388312071561813, 0.113983154296875, 0.11893314123153687
1588, train, 0.1193593218922615, 0.12954293191432953, 0.12445113062858582
1589, train, 0.14156568050384521, 0.12586936354637146, 0.13371752202510834
1590, train, 0.22828342020511627, 0.22727032005786896, 0.22777687013149261
1591, train, 0.23245854675769806, 0.22572627663612366, 0.22909241914749146
1592, train, 0.2680695354938507, 0.27168840169906616, 0.26987898349761963
1593, train, 0.16063979268074036, 0.13652607798576355, 0.14858293533325195
1594, train, 0.12712234258651733, 0.13811412453651428, 0.1326182335615158
1595, train, 0.10333237051963806, 0.10502886027097702, 0.10418061912059784
1596, train, 0.1412724107503891, 0.1344577521085739, 0.1378650814294815
1597, train, 0.20805621147155762, 0.19921875, 0.2036374807357788
1598, train, 0.14372557401657104, 0.13416455686092377, 0.138945072889328
1599, train, 0.26515260338783264, 0.24430647492408752, 0.2547295391559601
1600, train, 0.13434302806854248, 0.13849030435085297, 0.13641667366027832
1601, train, 0.15421128273010254, 0.15579162538051605, 0.1550014615058899
1602, train, 0.1424563229084015, 0.14910142123699188, 0.1457788646221161
1603, train, 0.31222739815711975, 0.27385303378105164, 0.2930402159690857
1604, train, 0.11078522354364395, 0.11569192260503769, 0.11323857307434082
1605, train, 0.11917068809270859, 0.12589548528194427, 0.12253308296203613
1606, train, 0.17976680397987366, 0.17358806729316711, 0.17667743563652039
1607, train, 0.283203661441803, 0.26714539527893066, 0.2751745283603668
1608, train, 0.1355447769165039, 0.13532857596874237, 0.13543668389320374
1609, train, 0.10621561110019684, 0.10667265951633453, 0.10644413530826569
1610, train, 0.15346314013004303, 0.16288088262081146, 0.15817201137542725
1611, train, 0.42421239614486694, 0.40837669372558594, 0.41629454493522644
1612, train, 0.11925105005502701, 0.12007391452789307, 0.11966247856616974
1613, train, 0.20391497015953064, 0.22072164714336395, 0.2123183012008667
1614, train, 0.15021422505378723, 0.14883661270141602, 0.14952541887760162
1615, train, 0.43187302350997925, 0.4147188365459442, 0.42329591512680054
1616, train, 0.11032481491565704, 0.11854285001754761, 0.11443383246660233
1617, train, 0.10543780773878098, 0.1085124984383583, 0.10697515308856964
1618, train, 0.12286415696144104, 0.12335486710071564, 0.12310951203107834
1619, train, 0.09646759927272797, 0.10141207277774811, 0.09893983602523804
1620, train, 0.10649982839822769, 0.10808741301298141, 0.10729362070560455
1621, train, 0.16254322230815887, 0.16841518878936768, 0.16547921299934387
1622, train, 0.11983124166727066, 0.12929226458072662, 0.12456175684928894
1623, train, 0.10019446909427643, 0.10544820874929428, 0.10282133519649506
1624, train, 0.11120355874300003, 0.11929384618997574, 0.11524870246648788
1625, train, 0.2409607470035553, 0.245822474360466, 0.24339160323143005
1626, train, 0.22984981536865234, 0.237562894821167, 0.23370635509490967
1627, train, 0.15168750286102295, 0.13601386547088623, 0.1438506841659546
1628, train, 0.27795401215553284, 0.28067547082901, 0.2793147563934326
1629, train, 0.15162204205989838, 0.16881859302520752, 0.16022032499313354
1630, train, 0.1614319533109665, 0.14415039122104645, 0.15279117226600647
1631, train, 0.10052445530891418, 0.09967581927776337, 0.10010013729333878
1632, train, 0.23544423282146454, 0.23994965851306915, 0.23769694566726685
1633, train, 0.20080794394016266, 0.21044676005840302, 0.20562735199928284
1634, train, 0.15901771187782288, 0.17288541793823242, 0.16595156490802765
1635, train, 0.16385190188884735, 0.1807725876569748, 0.17231224477291107
1636, train, 0.2606632113456726, 0.23518896102905273, 0.24792608618736267
1637, train, 0.13297119736671448, 0.13050664961338043, 0.13173893094062805
1638, train, 0.2025548666715622, 0.22634950280189514, 0.21445217728614807
1639, train, 0.14649248123168945, 0.13740478456020355, 0.1419486403465271
1640, train, 0.10998538881540298, 0.13527493178844452, 0.12263016402721405
1640, val, 0.20770005881786346, 0.19934764504432678, 0.2035238891839981
1641, train, 0.2456955462694168, 0.2459089308977127, 0.24580223858356476
1642, train, 0.18980272114276886, 0.15173953771591187, 0.17077112197875977
1643, train, 0.21067863702774048, 0.2184457778930664, 0.21456220746040344
1644, train, 0.20357443392276764, 0.2012793868780136, 0.20242691040039062
1645, train, 0.15261022746562958, 0.15466749668121338, 0.15363886952400208
1646, train, 0.15726245939731598, 0.1423357129096985, 0.14979907870292664
1647, train, 0.22816768288612366, 0.22510433197021484, 0.22663600742816925
1648, train, 0.2541343569755554, 0.24612286686897278, 0.2501286268234253
1649, train, 0.11289053410291672, 0.12293728440999985, 0.11791390925645828
1650, train, 0.10332929342985153, 0.11178209632635117, 0.10755569487810135
1651, train, 0.3833206593990326, 0.3534312844276428, 0.3683759570121765
1652, train, 0.1641566902399063, 0.1436968296766281, 0.1539267599582672
1653, train, 0.21068015694618225, 0.20512433350086212, 0.20790225267410278
1654, train, 0.27419209480285645, 0.27464649081230164, 0.27441930770874023
1655, train, 0.15158303081989288, 0.16006428003311157, 0.15582364797592163
1656, train, 0.2209979146718979, 0.2422538846731186, 0.23162589967250824
1657, train, 0.1251383274793625, 0.12535648047924042, 0.12524740397930145
1658, train, 0.20259568095207214, 0.19818846881389618, 0.20039206743240356
1659, train, 0.10733423382043839, 0.11809217184782028, 0.11271320283412933
1660, train, 0.18266476690769196, 0.16597509384155273, 0.17431992292404175
1661, train, 0.23078271746635437, 0.22294138371944427, 0.22686204314231873
1662, train, 0.1580771952867508, 0.14709344506263733, 0.15258532762527466
1663, train, 0.09476126730442047, 0.09672482311725616, 0.09574304521083832
1664, train, 0.4391631782054901, 0.35017839074134827, 0.3946707844734192
1665, train, 0.14928847551345825, 0.12565045058727264, 0.13746947050094604
1666, train, 0.28707724809646606, 0.2372724860906601, 0.2621748745441437
1667, train, 0.1656884104013443, 0.14299409091472626, 0.15434125065803528
1668, train, 0.09792692959308624, 0.10862701386213303, 0.10327696800231934
1669, train, 0.1054583191871643, 0.1189764142036438, 0.11221736669540405
1670, train, 0.11568012088537216, 0.11960088461637497, 0.11764050275087357
1671, train, 0.39479103684425354, 0.37521904706954956, 0.38500505685806274
1672, train, 0.2036038041114807, 0.20712970197200775, 0.20536676049232483
1673, train, 0.1089726984500885, 0.11214049905538559, 0.11055660247802734
1674, train, 0.15807098150253296, 0.17029812932014465, 0.1641845554113388
1675, train, 0.2889115512371063, 0.30598291754722595, 0.29744723439216614
1676, train, 0.10470215231180191, 0.11306853592395782, 0.10888534784317017
1677, train, 0.20866326987743378, 0.206595778465271, 0.20762953162193298
1678, train, 0.11840032786130905, 0.12216394394636154, 0.1202821359038353
1679, train, 0.11804305762052536, 0.12775766849517822, 0.12290036678314209
1680, train, 0.14803269505500793, 0.14884990453720093, 0.14844129979610443
1681, train, 0.12356100231409073, 0.13708201050758362, 0.13032150268554688
1682, train, 0.11625086516141891, 0.14233455061912537, 0.12929271161556244
1683, train, 0.15896718204021454, 0.16533948481082916, 0.16215333342552185
1684, train, 0.20866785943508148, 0.21852000057697296, 0.21359393000602722
1685, train, 0.13945931196212769, 0.11567302793264389, 0.1275661736726761
1686, train, 0.20499154925346375, 0.21467654407024384, 0.2098340392112732
1687, train, 0.10160045325756073, 0.10791982710361481, 0.10476014018058777
1688, train, 0.31304746866226196, 0.26727530360221863, 0.2901613712310791
1689, train, 0.2650589346885681, 0.20047540962696075, 0.23276716470718384
1690, train, 0.10653878003358841, 0.11514406651258469, 0.11084142327308655
1691, train, 0.3977699875831604, 0.4002330005168915, 0.39900147914886475
1692, train, 0.13619452714920044, 0.1357356160879135, 0.13596507906913757
1693, train, 0.11111460626125336, 0.11460494995117188, 0.11285977810621262
1694, train, 0.27316054701805115, 0.24279271066188812, 0.25797662138938904
1695, train, 0.2322603017091751, 0.22795239090919495, 0.23010635375976562
1696, train, 0.23381391167640686, 0.2506526708602905, 0.2422332912683487
1697, train, 0.2151048332452774, 0.22224150598049164, 0.21867316961288452
1698, train, 0.20825494825839996, 0.21495895087718964, 0.2116069495677948
1699, train, 0.12633511424064636, 0.13156209886074066, 0.12894859910011292
1700, train, 0.10668136179447174, 0.11669738590717316, 0.11168937385082245
1701, train, 0.11000611633062363, 0.11214347183704376, 0.1110747903585434
1702, train, 0.09867523610591888, 0.1015813946723938, 0.10012831538915634
1703, train, 0.2017620950937271, 0.15320055186748505, 0.17748132348060608
1704, train, 0.2097797691822052, 0.20450149476528168, 0.20714062452316284
1705, train, 0.1630534529685974, 0.1611824631690979, 0.16211795806884766
1706, train, 0.21817362308502197, 0.2235288918018341, 0.22085125744342804
1707, train, 0.11085548996925354, 0.11599177122116089, 0.11342363059520721
1708, train, 0.11957915872335434, 0.13051466643810272, 0.12504690885543823
1709, train, 0.3451414108276367, 0.33432480692863464, 0.3397331237792969
1710, train, 0.1015428751707077, 0.11763938516378403, 0.10959112644195557
1711, train, 0.13406305015087128, 0.12577800452709198, 0.12992052733898163
1712, train, 0.4191301465034485, 0.41495805978775024, 0.41704410314559937
1713, train, 0.09762740135192871, 0.09888782352209091, 0.09825761616230011
1714, train, 0.12132097035646439, 0.12853999435901642, 0.1249304860830307
1715, train, 0.10484403371810913, 0.10728728026151657, 0.10606566071510315
1716, train, 0.15070204436779022, 0.1704118400812149, 0.16055694222450256
1717, train, 0.12189467996358871, 0.12106018513441086, 0.12147743254899979
1718, train, 0.2076176404953003, 0.21427717804908752, 0.2109474092721939
1719, train, 0.3086773753166199, 0.28739503026008606, 0.29803621768951416
1720, train, 0.21913424134254456, 0.24164989590644836, 0.23039206862449646
1721, train, 0.2529856562614441, 0.255154550075531, 0.25407010316848755
1722, train, 0.22735564410686493, 0.22574500739574432, 0.22655032575130463
1723, train, 0.12632504105567932, 0.12694112956523895, 0.12663307785987854
1724, train, 0.10328491777181625, 0.10978204011917114, 0.106533482670784
1725, train, 0.18815170228481293, 0.14447209239006042, 0.16631188988685608
1726, train, 0.2075236439704895, 0.22073638439178467, 0.21413001418113708
1727, train, 0.14557474851608276, 0.14691784977912903, 0.1462462991476059
1728, train, 0.12448994070291519, 0.11191427707672119, 0.1182021051645279
1729, train, 0.10887770354747772, 0.10804399102926254, 0.10846084356307983
1730, train, 0.1503034383058548, 0.14948956668376923, 0.149896502494812
1731, train, 0.265524685382843, 0.2691603899002075, 0.26734253764152527
1732, train, 0.12037444859743118, 0.1104084849357605, 0.11539146304130554
1733, train, 0.16152627766132355, 0.14508017897605896, 0.15330323576927185
1734, train, 0.28337380290031433, 0.25461074709892273, 0.26899227499961853
1735, train, 0.11212332546710968, 0.12204392999410629, 0.11708362400531769
1736, train, 0.1752072423696518, 0.15567906200885773, 0.16544315218925476
1737, train, 0.21559658646583557, 0.2233947366476059, 0.21949565410614014
1738, train, 0.1285221427679062, 0.11665717512369156, 0.12258966267108917
1739, train, 0.24554182589054108, 0.22316379845142365, 0.23435281217098236
1740, train, 0.10100523382425308, 0.10105182230472565, 0.10102853178977966
1741, train, 0.14214487373828888, 0.13164827227592468, 0.13689658045768738
1742, train, 0.18772269785404205, 0.15187054872512817, 0.16979661583900452
1743, train, 0.14254042506217957, 0.1338980495929718, 0.13821923732757568
1744, train, 0.12045074254274368, 0.12528999149799347, 0.12287037074565887
1745, train, 0.1827584207057953, 0.15834997594356537, 0.17055419087409973
1746, train, 0.2457105666399002, 0.2461591213941574, 0.2459348440170288
1747, train, 0.2290201336145401, 0.23228667676448822, 0.23065340518951416
1748, train, 0.11184153705835342, 0.10752029716968536, 0.10968092083930969
1749, train, 0.11014870554208755, 0.11001644283533096, 0.11008257418870926
1750, train, 0.11609191447496414, 0.12331022322177887, 0.1197010725736618
1751, train, 0.19106273353099823, 0.15733473002910614, 0.17419873178005219
1752, train, 0.10236749053001404, 0.1088114008307457, 0.10558944940567017
1753, train, 0.11070383340120316, 0.12254207581281662, 0.11662295460700989
1754, train, 0.32297223806381226, 0.28335174918174744, 0.30316197872161865
1755, train, 0.14778336882591248, 0.1452900767326355, 0.146536722779274
1756, train, 0.10433460026979446, 0.11931126564741135, 0.1118229329586029
1757, train, 0.21670398116111755, 0.21228043735027313, 0.21449220180511475
1758, train, 0.22858330607414246, 0.22757796943187714, 0.2280806303024292
1759, train, 0.14984558522701263, 0.13718344271183014, 0.1435145139694214
1760, train, 0.17126663029193878, 0.14215005934238434, 0.15670834481716156
1761, train, 0.14087751507759094, 0.139034703373909, 0.13995611667633057
1762, train, 0.33004727959632874, 0.29346442222595215, 0.31175583600997925
1763, train, 0.22422489523887634, 0.22929905354976654, 0.22676196694374084
1764, train, 0.17292387783527374, 0.1453109234571457, 0.15911740064620972
1765, train, 0.12127473950386047, 0.12108486890792847, 0.12117980420589447
1766, train, 0.14807960391044617, 0.1306636929512024, 0.13937164843082428
1767, train, 0.42548590898513794, 0.41106000542640686, 0.4182729721069336
1768, train, 0.12787240743637085, 0.1348225623369217, 0.13134747743606567
1769, train, 0.13696891069412231, 0.13878200948238373, 0.13787546753883362
1770, train, 0.4298393428325653, 0.3792414963245392, 0.40454041957855225
1771, train, 0.21286195516586304, 0.2252768576145172, 0.21906940639019012
1772, train, 0.20754671096801758, 0.20952513813972473, 0.20853592455387115
1773, train, 0.27347713708877563, 0.2775241434574127, 0.27550065517425537
1774, train, 0.20796947181224823, 0.21024835109710693, 0.20910891890525818
1775, train, 0.13004283607006073, 0.12807361781597137, 0.12905822694301605
1776, train, 0.13863249123096466, 0.15060444176197052, 0.1446184664964676
1777, train, 0.20854105055332184, 0.21582727134227753, 0.21218416094779968
1778, train, 0.12838934361934662, 0.12444188445806503, 0.12641561031341553
1779, train, 0.10414522886276245, 0.11463021486997604, 0.10938772559165955
1780, train, 0.10696158558130264, 0.11213358491659164, 0.10954758524894714
1781, train, 0.1200721487402916, 0.12495918571949005, 0.12251566350460052
1782, train, 0.1759510487318039, 0.17592382431030273, 0.1759374439716339
1783, train, 0.09449587762355804, 0.09849874675273895, 0.0964973121881485
1784, train, 0.15444914996623993, 0.16459797322750092, 0.15952356159687042
1785, train, 0.11149195581674576, 0.13143658638000488, 0.12146426737308502
1786, train, 0.27955272793769836, 0.2923194468021393, 0.2859360873699188
1787, train, 0.12175850570201874, 0.13022980093955994, 0.12599414587020874
1788, train, 0.15020433068275452, 0.13633160293102264, 0.14326795935630798
1789, train, 0.23035195469856262, 0.22701099514961243, 0.22868147492408752
1790, train, 0.17859239876270294, 0.14970916509628296, 0.16415077447891235
1791, train, 0.13089945912361145, 0.11962666362524033, 0.1252630650997162
1792, train, 0.16131094098091125, 0.15178503096103668, 0.15654799342155457
1793, train, 0.10448276251554489, 0.09936191886663437, 0.10192234069108963
1794, train, 0.09604903310537338, 0.10219281166791916, 0.09912092238664627
1795, train, 0.2919815480709076, 0.2735390067100525, 0.28276026248931885
1796, train, 0.2772342562675476, 0.2698807418346405, 0.27355748414993286
1797, train, 0.10903899371623993, 0.11526580899953842, 0.11215239763259888
1798, train, 0.1547340601682663, 0.147352933883667, 0.15104350447654724
1799, train, 0.22949886322021484, 0.22194872796535492, 0.22572380304336548
1800, train, 0.09939214587211609, 0.0995473861694336, 0.09946976602077484
1801, train, 0.10400769114494324, 0.101329006254673, 0.10266834497451782
1802, train, 0.24748405814170837, 0.2548536956310272, 0.2511688768863678
1803, train, 0.09787993133068085, 0.08369381725788116, 0.090786874294281
1804, train, 0.22442109882831573, 0.22753916680812836, 0.22598013281822205
1804, val, 0.20794104039669037, 0.1990906298160553, 0.20351581275463104
1805, train, 0.15985512733459473, 0.149902805685997, 0.15487897396087646
1806, train, 0.2055993676185608, 0.22126968204975128, 0.21343451738357544
1807, train, 0.4577956795692444, 0.3853771388530731, 0.42158639430999756
1808, train, 0.16319440305233002, 0.1898251473903656, 0.1765097677707672
1809, train, 0.22077950835227966, 0.21972472965717316, 0.220252126455307
1810, train, 0.15619312226772308, 0.15861763060092926, 0.15740537643432617
1811, train, 0.20421594381332397, 0.21903948485851288, 0.21162772178649902
1812, train, 0.09739161282777786, 0.0947566032409668, 0.09607410430908203
1813, train, 0.1487973928451538, 0.14561697840690613, 0.14720718562602997
1814, train, 0.2343156486749649, 0.2179805040359497, 0.2261480689048767
1815, train, 0.4219084680080414, 0.36514171957969666, 0.393525093793869
1816, train, 0.12991946935653687, 0.12750603258609772, 0.1287127435207367
1817, train, 0.43862056732177734, 0.3785470724105835, 0.4085838198661804
1818, train, 0.21958772838115692, 0.21215291321277618, 0.21587032079696655
1819, train, 0.20612004399299622, 0.2149224579334259, 0.21052125096321106
1820, train, 0.2367812842130661, 0.2452598661184311, 0.2410205751657486
1821, train, 0.1342812478542328, 0.12948614358901978, 0.13188369572162628
1822, train, 0.315557062625885, 0.2948247790336609, 0.30519092082977295
1823, train, 0.22670011222362518, 0.23380763828754425, 0.23025387525558472
1824, train, 0.34632959961891174, 0.3308626115322113, 0.3385961055755615
1825, train, 0.3418932557106018, 0.3226146399974823, 0.33225393295288086
1826, train, 0.20843377709388733, 0.21922969818115234, 0.21383173763751984
1827, train, 0.10888563841581345, 0.11936112493276596, 0.1141233816742897
1828, train, 0.2232719361782074, 0.23721277713775635, 0.23024235665798187
1829, train, 0.12340398132801056, 0.12885482609272003, 0.1261294037103653
1830, train, 0.22116206586360931, 0.2132635861635208, 0.21721282601356506
1831, train, 0.27003014087677, 0.26594534516334534, 0.2679877281188965
1832, train, 0.16132675111293793, 0.15125852823257446, 0.1562926471233368
1833, train, 0.18774209916591644, 0.16533230245113373, 0.17653720080852509
1834, train, 0.15436330437660217, 0.14037169516086578, 0.14736750721931458
1835, train, 0.4336591958999634, 0.3978935778141022, 0.4157763719558716
1836, train, 0.10996224731206894, 0.10651753097772598, 0.10823988914489746
1837, train, 0.323858380317688, 0.2819267511367798, 0.3028925657272339
1838, train, 0.24592918157577515, 0.23079653084278107, 0.2383628487586975
1839, train, 0.2544463872909546, 0.26380082964897156, 0.25912362337112427
1840, train, 0.27738648653030396, 0.2895912826061249, 0.2834888696670532
1841, train, 0.11953487247228622, 0.12267305701971054, 0.12110396474599838
1842, train, 0.10002581775188446, 0.08924185484647751, 0.09463383257389069
1843, train, 0.11353472620248795, 0.12094637006521225, 0.1172405481338501
1844, train, 0.24645254015922546, 0.2600882947444916, 0.2532704174518585
1845, train, 0.3235761523246765, 0.3047662079334259, 0.3141711950302124
1846, train, 0.17783337831497192, 0.16209086775779724, 0.16996212303638458
1847, train, 0.1060122698545456, 0.12077092379331589, 0.11339159309864044
1848, train, 0.26774924993515015, 0.28046736121177673, 0.27410829067230225
1849, train, 0.2143937349319458, 0.1808144599199295, 0.19760408997535706
1850, train, 0.21277564764022827, 0.21114256978034973, 0.211959108710289
1851, train, 0.11762737482786179, 0.10826348513364792, 0.11294542998075485
1852, train, 0.15208472311496735, 0.1685483306646347, 0.16031652688980103
1853, train, 0.11393678188323975, 0.12610967457294464, 0.1200232282280922
1854, train, 0.1219862550497055, 0.13458707928657532, 0.12828665971755981
1855, train, 0.1263251155614853, 0.13056491315364838, 0.12844501435756683
1856, train, 0.1067214235663414, 0.11891769617795944, 0.11281955987215042
1857, train, 0.19859683513641357, 0.2134358435869217, 0.20601633191108704
1858, train, 0.09812507033348083, 0.10394680500030518, 0.101035937666893
1859, train, 0.3565506339073181, 0.3354261815547943, 0.345988392829895
1860, train, 0.4294045865535736, 0.41307494044303894, 0.4212397634983063
1861, train, 0.3208002746105194, 0.2987633943557739, 0.30978184938430786
1862, train, 0.21762143075466156, 0.22660446166992188, 0.22211295366287231
1863, train, 0.19833987951278687, 0.16167061030864716, 0.1800052523612976
1864, train, 0.11121678352355957, 0.11252491921186447, 0.11187085509300232
1865, train, 0.3354727625846863, 0.3021322786808014, 0.31880253553390503
1866, train, 0.10025548189878464, 0.10996613651514053, 0.10511080920696259
1867, train, 0.14394322037696838, 0.14695288240909576, 0.14544805884361267
1868, train, 0.2646608352661133, 0.2654089331626892, 0.26503488421440125
1869, train, 0.13841405510902405, 0.1358460634946823, 0.13713005185127258
1870, train, 0.15350700914859772, 0.15212567150592804, 0.15281634032726288
1871, train, 0.10378411412239075, 0.11250369995832443, 0.10814391076564789
1872, train, 0.09438220411539078, 0.09312307089567184, 0.09375263750553131
1873, train, 0.25508877635002136, 0.24193911254405975, 0.24851393699645996
1874, train, 0.12938450276851654, 0.13188330829143524, 0.1306339055299759
1875, train, 0.3342823088169098, 0.2931687831878662, 0.3137255311012268
1876, train, 0.2733932435512543, 0.28659436106681824, 0.27999380230903625
1877, train, 0.1344403326511383, 0.13568401336669922, 0.13506217300891876
1878, train, 0.14622962474822998, 0.1420653760433197, 0.14414750039577484
1879, train, 0.27779698371887207, 0.2636835277080536, 0.270740270614624
1880, train, 0.357092946767807, 0.2998611330986023, 0.32847702503204346
1881, train, 0.14485926926136017, 0.14904747903347015, 0.14695337414741516
1882, train, 0.13158486783504486, 0.13696713745594025, 0.13427600264549255
1883, train, 0.21208763122558594, 0.21715103089809418, 0.21461933851242065
1884, train, 0.17705419659614563, 0.1508435159921646, 0.16394886374473572
1885, train, 0.1669265329837799, 0.14796224236488342, 0.15744438767433167
1886, train, 0.2630951404571533, 0.26173028349876404, 0.2624127268791199
1887, train, 0.10571889579296112, 0.11050974577665329, 0.1081143170595169
1888, train, 0.1171729788184166, 0.12792211771011353, 0.12254755198955536
1889, train, 0.22928084433078766, 0.2305615246295929, 0.22992119193077087
1890, train, 0.12233071029186249, 0.13421820104122162, 0.12827445566654205
1891, train, 0.20561929047107697, 0.2017132043838501, 0.20366623997688293
1892, train, 0.20411546528339386, 0.22238659858703613, 0.2132510244846344
1893, train, 0.24588115513324738, 0.21611908078193665, 0.2310001254081726
1894, train, 0.32911235094070435, 0.26802346110343933, 0.29856789112091064
1895, train, 0.24992769956588745, 0.25559598207473755, 0.2527618408203125
1896, train, 0.4169570803642273, 0.4098944365978241, 0.4134257435798645
1897, train, 0.11072438955307007, 0.10595526546239853, 0.1083398312330246
1898, train, 0.1598295122385025, 0.17691045999526978, 0.16836997866630554
1899, train, 0.2227698266506195, 0.22759734094142914, 0.22518357634544373
1900, train, 0.35572806000709534, 0.3296739161014557, 0.3427009880542755
1901, train, 0.14861857891082764, 0.1444525569677353, 0.14653557538986206
1902, train, 0.10041379183530807, 0.10641776770353317, 0.10341577976942062
1903, train, 0.12460443377494812, 0.1328183263540268, 0.12871137261390686
1904, train, 0.11044737696647644, 0.12072423845529556, 0.1155858039855957
1905, train, 0.159117192029953, 0.13260520994663239, 0.1458612084388733
1906, train, 0.20349900424480438, 0.20804472267627716, 0.20577186346054077
1907, train, 0.2129552662372589, 0.2094637155532837, 0.2112094908952713
1908, train, 0.09389825910329819, 0.09047885239124298, 0.09218855202198029
1909, train, 0.11938837170600891, 0.12436165660619736, 0.12187501788139343
1910, train, 0.0977988988161087, 0.09854365885257721, 0.09817127883434296
1911, train, 0.12570494413375854, 0.11872346699237823, 0.12221420556306839
1912, train, 0.09787028282880783, 0.09167960286140442, 0.09477494657039642
1913, train, 0.20351220667362213, 0.2029261589050293, 0.20321917533874512
1914, train, 0.14597387611865997, 0.14442482590675354, 0.14519935846328735
1915, train, 0.11335533112287521, 0.1163916140794754, 0.11487346887588501
1916, train, 0.2616201937198639, 0.2654908001422882, 0.26355549693107605
1917, train, 0.19411291182041168, 0.18371418118476868, 0.18891355395317078
1918, train, 0.1340750753879547, 0.11962069571018219, 0.12684789299964905
1919, train, 0.18618279695510864, 0.1556941270828247, 0.17093846201896667
1920, train, 0.15346910059452057, 0.14447332918643951, 0.14897121489048004
1921, train, 0.21833670139312744, 0.204507514834404, 0.2114221155643463
1922, train, 0.12153096497058868, 0.1330057680606842, 0.12726837396621704
1923, train, 0.22351370751857758, 0.22821937501430511, 0.22586654126644135
1924, train, 0.28962892293930054, 0.2715151607990265, 0.2805720567703247
1925, train, 0.13034719228744507, 0.1196630522608757, 0.12500512599945068
1926, train, 0.09462535381317139, 0.10343121737241745, 0.09902828931808472
1927, train, 0.17248204350471497, 0.15683072805404663, 0.1646563857793808
1928, train, 0.12162988632917404, 0.12378145754337311, 0.12270566821098328
1929, train, 0.18128149211406708, 0.16436435282230377, 0.17282292246818542
1930, train, 0.14592958986759186, 0.16123469173908234, 0.1535821408033371
1931, train, 0.12126830220222473, 0.13105879724025726, 0.1261635422706604
1932, train, 0.13447920978069305, 0.13553979992866516, 0.1350094974040985
1933, train, 0.11797790974378586, 0.1213509663939476, 0.11966443806886673
1934, train, 0.2698645293712616, 0.2557384669780731, 0.26280149817466736
1935, train, 0.10072902590036392, 0.10437911003828049, 0.1025540679693222
1936, train, 0.15559013187885284, 0.162542462348938, 0.15906628966331482
1937, train, 0.21711023151874542, 0.2264280766248703, 0.22176915407180786
1938, train, 0.13153281807899475, 0.1428944319486618, 0.13721361756324768
1939, train, 0.1531287133693695, 0.12719379365444183, 0.14016124606132507
1940, train, 0.1040671318769455, 0.09854084998369217, 0.10130399465560913
1941, train, 0.10704319924116135, 0.11516791582107544, 0.11110556125640869
1942, train, 0.2517271935939789, 0.2364315241575241, 0.2440793514251709
1943, train, 0.3291911482810974, 0.2952113151550293, 0.31220123171806335
1944, train, 0.17256608605384827, 0.18224070966243744, 0.17740339040756226
1945, train, 0.24605506658554077, 0.23118649423122406, 0.238620787858963
1946, train, 0.20556043088436127, 0.2270672619342804, 0.21631383895874023
1947, train, 0.21459215879440308, 0.2144535630941391, 0.21452286839485168
1948, train, 0.1624131202697754, 0.16115280985832214, 0.16178296506404877
1949, train, 0.24202406406402588, 0.24930579960346222, 0.24566492438316345
1950, train, 0.21913443505764008, 0.22706125676631927, 0.22309784591197968
1951, train, 0.10422785580158234, 0.1069149523973465, 0.10557140409946442
1952, train, 0.2398381233215332, 0.23817698657512665, 0.23900756239891052
1953, train, 0.21787919104099274, 0.20910246670246124, 0.213490828871727
1954, train, 0.14172081649303436, 0.11842210590839386, 0.1300714612007141
1955, train, 0.11230591684579849, 0.10591089725494385, 0.10910840332508087
1956, train, 0.13612796366214752, 0.12866812944412231, 0.13239803910255432
1957, train, 0.21881230175495148, 0.22431187331676483, 0.22156208753585815
